trade_date,close,decision,reason,position_state,entry_date,entry_price,structural_stop
2022-11-14,621.0,HOLD,close 621.000 above trailing stop 595.876,IN_POSITION,2022-11-09,609.0,595.8759481228444
2022-11-15,622.0,HOLD,close 622.000 above trailing stop 596.671,IN_POSITION,2022-11-09,609.0,596.670523256927
2022-11-16,615.0,HOLD,close 615.000 above trailing stop 596.671,IN_POSITION,2022-11-09,609.0,596.670523256927
2022-11-17,617.0,HOLD,close 617.000 above trailing stop 596.671,IN_POSITION,2022-11-09,609.0,596.670523256927
2022-11-20,611.0,HOLD,close 611.000 above trailing stop 596.671,IN_POSITION,2022-11-09,609.0,596.670523256927
2022-11-21,593.0,SELL_SIGNAL,close 593.000 broke trailing stop 596.671 (chandelier 3.5x ATR14 off high 622.000),EXIT_SIGNAL,2022-11-09,609.0,596.670523256927
2022-11-22,591.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-11-23,596.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-11-24,593.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-11-27,592.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-11-28,585.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-11-29,589.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-11-30,587.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-01,587.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-04,585.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-05,585.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-06,581.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-07,581.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-08,582.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-11,580.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-12,578.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-13,572.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-14,579.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-15,572.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-18,560.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-19,558.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-20,546.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-21,548.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-22,550.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-25,548.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-26,556.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-27,562.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-28,565.0,WAIT,no qualifying breakout,NO_POSITION,,,
2022-12-29,563.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-02,556.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-03,557.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-04,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-05,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-08,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-09,550.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-10,559.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-11,554.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-12,542.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-15,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-16,557.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-17,556.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-18,556.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-19,560.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-22,561.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-23,570.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-24,566.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-25,563.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-26,561.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-29,562.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-30,560.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-01-31,554.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-01,560.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-02,564.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-05,563.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-06,564.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-07,558.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-08,556.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-09,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-12,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-13,547.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-14,550.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-15,549.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-16,548.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-20,544.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-21,559.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-22,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-23,553.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-02-28,559.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-01,556.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-02,556.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-05,557.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-06,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-07,553.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-08,551.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-09,552.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-12,545.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-13,543.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-14,530.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-15,538.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-16,543.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-19,537.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-20,537.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-21,537.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-22,540.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-23,540.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-26,538.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-27,534.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-28,538.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-29,542.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-03-30,540.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-02,538.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-03,540.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-04,542.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-05,542.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-06,542.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-09,539.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-10,539.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-11,545.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-12,548.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-13,550.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-16,552.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-17,555.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-18,560.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-19,560.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-04-20,565.0,BUY,"fresh 40-session high, close 565.000 broke ceiling 562.000",IN_POSITION,2023-04-20,565.0,543.7331480491206
2023-04-26,563.0,HOLD,close 563.000 above trailing stop 543.752,IN_POSITION,2023-04-20,565.0,543.7522089027549
2023-04-27,569.0,HOLD,close 569.000 above trailing stop 547.020,IN_POSITION,2023-04-20,565.0,547.0199082668438
2023-04-30,563.0,HOLD,close 563.000 above trailing stop 547.020,IN_POSITION,2023-04-20,565.0,547.0199082668438
2023-05-01,556.0,HOLD,close 556.000 above trailing stop 547.020,IN_POSITION,2023-04-20,565.0,547.0199082668438
2023-05-02,556.0,HOLD,close 556.000 above trailing stop 547.020,IN_POSITION,2023-04-20,565.0,547.0199082668438
2023-05-03,556.0,HOLD,close 556.000 above trailing stop 547.020,IN_POSITION,2023-04-20,565.0,547.0199082668438
2023-05-04,561.0,HOLD,close 561.000 above trailing stop 547.020,IN_POSITION,2023-04-20,565.0,547.0199082668438
2023-05-07,561.0,HOLD,close 561.000 above trailing stop 547.289,IN_POSITION,2023-04-20,565.0,547.2891373255372
2023-05-08,543.0,SELL_SIGNAL,close 543.000 broke trailing stop 547.289 (chandelier 3.5x ATR14 off high 569.000),EXIT_SIGNAL,2023-04-20,565.0,547.2891373255372
2023-05-09,540.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-10,537.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-11,527.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-14,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-15,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-16,515.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-17,514.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-18,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-21,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-22,512.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-23,506.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-24,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-25,506.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-28,505.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-29,509.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-30,515.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-05-31,520.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-01,515.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-04,515.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-05,522.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-07,514.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-08,511.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-11,512.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-12,511.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-13,510.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-14,517.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-15,520.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-18,520.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-19,519.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-20,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-21,520.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-22,518.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-25,515.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-06-26,518.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-07-03,517.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-07-04,520.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-07-05,525.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-07-06,523.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-07-09,529.0,BUY,EMA10 crossed above EMA30 with close 529.000 above EMA50 524.753 (intermediate trend turned),IN_POSITION,2023-07-09,529.0,508.3520645950146
2023-07-10,531.0,HOLD,close 531.000 above trailing stop 510.077,IN_POSITION,2023-07-09,529.0,510.0769171239421
2023-07-11,532.0,HOLD,close 532.000 above trailing stop 511.821,IN_POSITION,2023-07-09,529.0,511.82142304366056
2023-07-12,533.0,HOLD,close 533.000 above trailing stop 513.013,IN_POSITION,2023-07-09,529.0,513.0127499691133
2023-07-13,533.0,HOLD,close 533.000 above trailing stop 513.440,IN_POSITION,2023-07-09,529.0,513.4404106856052
2023-07-16,534.0,HOLD,close 534.000 above trailing stop 514.588,IN_POSITION,2023-07-09,529.0,514.5875242080621
2023-07-17,530.0,HOLD,close 530.000 above trailing stop 514.588,IN_POSITION,2023-07-09,529.0,514.5875242080621
2023-07-18,532.0,HOLD,close 532.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-07-23,530.0,HOLD,close 530.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-07-24,521.0,HOLD,close 521.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-07-25,520.0,HOLD,close 520.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-07-26,530.0,HOLD,close 530.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-07-27,521.0,HOLD,close 521.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-07-30,527.0,HOLD,close 527.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-07-31,521.0,HOLD,close 521.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-08-01,520.0,HOLD,close 520.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-08-02,519.0,HOLD,close 519.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-08-03,518.0,HOLD,close 518.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-08-06,517.0,HOLD,close 517.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-08-07,520.0,HOLD,close 520.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-08-08,519.0,HOLD,close 519.000 above trailing stop 514.619,IN_POSITION,2023-07-09,529.0,514.6188346487882
2023-08-09,517.0,HOLD,close 517.000 above trailing stop 514.784,IN_POSITION,2023-07-09,529.0,514.7840161516548
2023-08-10,515.0,SELL_SIGNAL,close 515.000 broke trailing stop 515.157 (chandelier 3.5x ATR14 off high 534.000),EXIT_SIGNAL,2023-07-09,529.0,515.1565864265366
2023-08-13,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-14,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-15,514.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-16,514.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-17,514.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-20,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-21,513.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-22,513.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-23,511.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-24,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-27,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-28,513.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-29,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-30,516.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-08-31,510.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-03,511.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-04,510.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-05,511.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-06,502.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-07,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-10,506.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-11,505.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-12,506.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-13,507.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-14,505.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-17,505.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-18,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-19,504.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-20,503.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-21,496.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-24,491.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-25,490.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-26,486.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-09-27,487.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-01,492.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-02,483.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-03,480.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-04,476.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-05,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-08,468.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-09,463.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-10,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-11,457.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-12,463.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-15,458.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-16,462.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-17,500.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-18,499.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-19,489.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-22,488.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-23,481.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-24,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-25,468.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-26,461.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-29,453.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-30,469.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-10-31,481.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-01,473.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-02,483.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-05,486.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-06,482.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-07,485.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-08,478.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-09,481.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-12,482.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-13,484.0,WAIT,no qualifying breakout,NO_POSITION,,,
2023-11-14,494.0,BUY,EMA10 crossed above EMA30 with close 494.000 above EMA50 486.224 (intermediate trend turned),IN_POSITION,2023-11-14,494.0,460.3674641573383
2023-11-15,509.0,HOLD,close 509.000 above trailing stop 467.770,IN_POSITION,2023-11-14,494.0,467.76978814609987
2023-11-16,505.0,HOLD,close 505.000 above trailing stop 467.770,IN_POSITION,2023-11-14,494.0,467.76978814609987
2023-11-19,504.0,HOLD,close 504.000 above trailing stop 468.217,IN_POSITION,2023-11-14,494.0,468.2173173300555
2023-11-20,506.0,HOLD,close 506.000 above trailing stop 469.880,IN_POSITION,2023-11-14,494.0,469.8803660921944
2023-11-21,507.0,HOLD,close 507.000 above trailing stop 470.175,IN_POSITION,2023-11-14,494.0,470.17462565703767
2023-11-22,499.0,HOLD,close 499.000 above trailing stop 470.198,IN_POSITION,2023-11-14,494.0,470.19786668153495
2023-11-23,499.0,HOLD,close 499.000 above trailing stop 471.469,IN_POSITION,2023-11-14,494.0,471.46944763285387
2023-11-26,494.0,HOLD,close 494.000 above trailing stop 472.400,IN_POSITION,2023-11-14,494.0,472.4002013733643
2023-11-27,491.0,HOLD,close 491.000 above trailing stop 472.400,IN_POSITION,2023-11-14,494.0,472.4002013733643
2023-11-28,494.0,HOLD,close 494.000 above trailing stop 472.406,IN_POSITION,2023-11-14,494.0,472.40629608213555
2023-11-29,495.0,HOLD,close 495.000 above trailing stop 472.770,IN_POSITION,2023-11-14,494.0,472.77013207626874
2023-11-30,489.0,HOLD,close 489.000 above trailing stop 473.858,IN_POSITION,2023-11-14,494.0,473.8579797851067
2023-12-03,484.0,HOLD,close 484.000 above trailing stop 473.858,IN_POSITION,2023-11-14,494.0,473.8579797851067
2023-12-04,490.0,HOLD,close 490.000 above trailing stop 473.858,IN_POSITION,2023-11-14,494.0,473.8579797851067
2023-12-05,490.0,HOLD,close 490.000 above trailing stop 473.858,IN_POSITION,2023-11-14,494.0,473.8579797851067
2023-12-06,493.0,HOLD,close 493.000 above trailing stop 474.813,IN_POSITION,2023-11-14,494.0,474.81287121622324
2023-12-07,488.0,HOLD,close 488.000 above trailing stop 475.505,IN_POSITION,2023-11-14,494.0,475.504808986493
2023-12-10,492.0,HOLD,close 492.000 above trailing stop 476.647,IN_POSITION,2023-11-14,494.0,476.64732263031493
2023-12-11,498.0,HOLD,close 498.000 above trailing stop 476.708,IN_POSITION,2023-11-14,494.0,476.708228156721
2023-12-12,499.0,HOLD,close 499.000 above trailing stop 477.515,IN_POSITION,2023-11-14,494.0,477.5147832883838
2023-12-13,496.0,HOLD,close 496.000 above trailing stop 478.264,IN_POSITION,2023-11-14,494.0,478.2637273392135
2023-12-14,491.0,HOLD,close 491.000 above trailing stop 478.264,IN_POSITION,2023-11-14,494.0,478.2637273392135
2023-12-20,492.0,HOLD,close 492.000 above trailing stop 478.264,IN_POSITION,2023-11-14,494.0,478.2637273392135
2023-12-21,495.0,HOLD,close 495.000 above trailing stop 479.128,IN_POSITION,2023-11-14,494.0,479.1280644913455
2023-12-24,497.0,HOLD,close 497.000 above trailing stop 480.512,IN_POSITION,2023-11-14,494.0,480.51177417053515
2023-12-25,495.0,HOLD,close 495.000 above trailing stop 481.547,IN_POSITION,2023-11-14,494.0,481.5466474440683
2023-12-26,499.0,HOLD,close 499.000 above trailing stop 481.547,IN_POSITION,2023-11-14,494.0,481.5466474440683
2023-12-27,505.0,HOLD,close 505.000 above trailing stop 481.547,IN_POSITION,2023-11-14,494.0,481.5466474440683
2023-12-28,507.0,HOLD,close 507.000 above trailing stop 481.547,IN_POSITION,2023-11-14,494.0,481.5466474440683
2024-01-02,507.0,HOLD,close 507.000 above trailing stop 482.440,IN_POSITION,2023-11-14,494.0,482.4395771983037
2024-01-03,505.0,HOLD,close 505.000 above trailing stop 483.087,IN_POSITION,2023-11-14,494.0,483.0867502555677
2024-01-04,506.0,HOLD,close 506.000 above trailing stop 483.938,IN_POSITION,2023-11-14,494.0,483.93769666588435
2024-01-07,507.0,HOLD,close 507.000 above trailing stop 485.228,IN_POSITION,2023-11-14,494.0,485.2278611897497
2024-01-08,507.0,HOLD,close 507.000 above trailing stop 486.176,IN_POSITION,2023-11-14,494.0,486.1758711047676
2024-01-09,522.0,HOLD,close 522.000 above trailing stop 496.306,IN_POSITION,2023-11-14,494.0,496.30616602585565
2024-01-10,518.0,HOLD,close 518.000 above trailing stop 496.306,IN_POSITION,2023-11-14,494.0,496.30616602585565
2024-01-11,525.0,HOLD,close 525.000 above trailing stop 497.988,IN_POSITION,2023-11-14,494.0,497.9884798896408
2024-01-14,521.0,HOLD,close 521.000 above trailing stop 498.168,IN_POSITION,2023-11-14,494.0,498.1678741832379
2024-01-15,521.0,HOLD,close 521.000 above trailing stop 498.584,IN_POSITION,2023-11-14,494.0,498.5844545987209
2024-01-16,519.0,HOLD,close 519.000 above trailing stop 499.471,IN_POSITION,2023-11-14,494.0,499.47127927024087
2024-01-17,524.0,HOLD,close 524.000 above trailing stop 499.471,IN_POSITION,2023-11-14,494.0,499.47127927024087
2024-01-18,521.0,HOLD,close 521.000 above trailing stop 499.471,IN_POSITION,2023-11-14,494.0,499.47127927024087
2024-01-21,522.0,HOLD,close 522.000 above trailing stop 499.471,IN_POSITION,2023-11-14,494.0,499.47127927024087
2024-01-22,528.0,HOLD,close 528.000 above trailing stop 502.132,IN_POSITION,2023-11-14,494.0,502.1322289472446
2024-01-23,528.0,HOLD,close 528.000 above trailing stop 502.480,IN_POSITION,2023-11-14,494.0,502.4799268795843
2024-01-24,529.0,HOLD,close 529.000 above trailing stop 504.053,IN_POSITION,2023-11-14,494.0,504.05278924532826
2024-01-25,530.0,HOLD,close 530.000 above trailing stop 505.835,IN_POSITION,2023-11-14,494.0,505.834732870662
2024-01-28,525.0,HOLD,close 525.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-01-29,522.0,HOLD,close 522.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-01-30,528.0,HOLD,close 528.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-01-31,526.0,HOLD,close 526.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-01,516.0,HOLD,close 516.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-04,515.0,HOLD,close 515.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-05,520.0,HOLD,close 520.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-06,519.0,HOLD,close 519.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-07,515.0,HOLD,close 515.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-11,521.0,HOLD,close 521.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-12,523.0,HOLD,close 523.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-13,516.0,HOLD,close 516.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-14,513.0,HOLD,close 513.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-15,514.0,HOLD,close 514.000 above trailing stop 506.061,IN_POSITION,2023-11-14,494.0,506.0608233799004
2024-02-18,511.0,HOLD,close 511.000 above trailing stop 506.265,IN_POSITION,2023-11-14,494.0,506.26542563716106
2024-02-19,514.0,HOLD,close 514.000 above trailing stop 506.961,IN_POSITION,2023-11-14,494.0,506.96075237736386
2024-02-20,517.0,HOLD,close 517.000 above trailing stop 507.106,IN_POSITION,2023-11-14,494.0,507.10641292183783
2024-02-21,513.0,HOLD,close 513.000 above trailing stop 507.106,IN_POSITION,2023-11-14,494.0,507.10641292183783
2024-02-22,512.0,HOLD,close 512.000 above trailing stop 507.653,IN_POSITION,2023-11-14,494.0,507.6529784887275
